date,latitude,longitude,wnvpresent,culex_pipiens/restuans,culex_pipiens,culex_restuans,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,trap_T086,trap_T003,trap_T028,trap_T082,trap_T014,trap_T115,trap_T158,trap_T016,trap_T903,trap_T226,trap_T027,trap_T013,trap_T228,trap_T095,trap_T223,trap_T231,trap_T090,trap_T039,trap_T031,trap_T011,trap_T227,trap_T151,trap_T900,trap_T138,trap_T143,trap_T030,trap_T135,trap_T054,trap_T015,trap_T233,trap_T066,trap_T225,trap_T002,trap_T128,trap_T230,trap_T006,trap_T103,trap_T221,trap_T114,trap_T096,trap_T009,trap_T235,trap_T008,trap_T061,trap_T147,trap_T073,id,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,sunrise,sunset,bcfg,br,dz,fg,fg+,fu,hz,mifg,ra,sn,sq,ts,tsra,vcts,gr,vcfg
2013-06-21,41.846075,-87.716277,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76,57,66.5,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,4.266666666666667,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-08-13,41.798697,-87.736812,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,81,62,71.5,51,60.0,0.0,7.0,0.0,29.44,30.08,3.4,9,5.5,4.833333333333333,19.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-09-25,41.964242,-87.757639,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,79,50,64.5,55,59.0,0.0,0.0,0.0,29.46,30.18,5.1,2,6.4,5.583333333333333,17.933333333333334,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2013-07-25,41.750498,-87.605294,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,96,79,87.5,71,76.0,0.0,23.0,0.0,29.38,30.04,8.8,23,9.4,4.533333333333333,19.4,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0.0
2013-07-12,41.891118,-87.654491,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,87,63,75.0,60,66.0,0.0,10.0,0.0,29.39,30.03,5.1,20,5.9,4.366666666666666,19.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-08-21,42.008314,-87.777921,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,84,65,74.5,67,70.0,0.0,10.0,0.41,29.23,29.93,5.9,25,8.0,4.966666666666667,18.916666666666668,0,1,0,0,0,0,0,0.0,1,0,0,1,1,0,0.0,0.0
2007-09-12,41.768388,-87.678649,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,91,72,81.5,62,69.0,0.0,17.0,0.0,29.31,29.94,6.4,19,6.7,5.35,18.35,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2013-06-07,41.994679,-87.770899,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,77,64,70.5,65,67.0,0.0,6.0,0.3,29.05,29.79,11.7,20,12.1,4.333333333333333,19.316666666666663,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2013-08-01,41.944869,-87.832763,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81,57,69.0,54,61.0,0.0,4.0,0.0,29.33,30.05,4.1,23,5.1,4.633333333333333,19.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-09-25,41.659112,-87.538693,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,79,52,65.5,55,59.0,0.0,1.0,0.0,29.52,30.17,5.3,3,6.7,5.583333333333333,17.933333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2013-07-12,41.754676,-87.612922,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,87,63,75.0,60,66.0,0.0,10.0,0.0,29.39,30.03,5.1,20,5.9,4.366666666666666,19.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-09-25,41.932094,-87.700117,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,79,52,65.5,55,59.0,0.0,1.0,0.0,29.52,30.17,5.3,3,6.7,5.583333333333333,17.933333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2013-06-21,41.973845,-87.805059,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78,56,67.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,4.266666666666667,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-08-25,41.992478,-87.862995,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,83,65,74.0,59,65.0,0.0,9.0,0.0,29.28,29.99,7.5,27,8.1,5.033333333333333,18.816666666666663,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-08-21,41.77166,-87.703047,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,84,65,74.5,66,69.0,0.0,10.0,0.45,29.29,29.92,6.4,23,9.0,4.966666666666667,18.916666666666668,0,1,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2013-07-12,41.766202,-87.562889,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,87,63,75.0,60,66.0,0.0,10.0,0.0,29.39,30.03,5.1,20,5.9,4.366666666666666,19.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-12,41.906638,-87.701431,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,91,72,81.5,62,69.0,0.0,17.0,0.0,29.31,29.94,6.4,19,6.7,5.35,18.35,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-08-21,41.94016,-87.794896,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,84,65,74.5,67,70.0,0.0,10.0,0.41,29.23,29.93,5.9,25,8.0,4.966666666666667,18.916666666666668,0,1,0,0,0,0,0,0.0,1,0,0,1,1,0,0.0,0.0
2013-07-12,41.763733,-87.742302,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,87,63,75.0,60,66.0,0.0,10.0,0.0,29.39,30.03,5.1,20,5.9,4.366666666666666,19.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-08-24,41.991429,-87.747113,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,79,60,69.5,54,61.0,0.0,5.0,0.0,29.41,30.1,5.9,32,6.8,5.016666666666667,18.85,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-06,41.686398,-87.531635,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,60,67.5,54,61.0,0.0,3.0,0.0,29.51,30.15,10.8,3,10.9,5.25,18.516666666666666,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2013-06-21,41.951866,-87.725057,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76,57,66.5,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,4.266666666666667,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-07-19,41.680946,-87.535198,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,60,70.0,51,60.0,0.0,5.0,0.0,29.28,29.92,10.0,28,11.4,4.45,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0.0,0.0
2013-06-21,41.680946,-87.535198,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76,57,66.5,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,4.266666666666667,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2011-07-11,41.798697,-87.736812,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,88,68,78.0,53,63.0,0.0,13.0,0.0,29.32,29.95,3.3,7,4.5,4.366666666666666,19.5,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-09-17,41.868077,-87.666901,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,65,72.5,62,66.0,0.0,8.0,0.0,29.54,30.17,6.6,7,7.3,5.433333333333334,18.2,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-12,41.772846,-87.740029,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,91,72,81.5,62,69.0,0.0,17.0,0.0,29.31,29.94,6.4,19,6.7,5.35,18.35,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-08-01,41.867108,-87.654224,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,70,76.5,60,66.0,0.0,12.0,0.0,29.35,29.99,6.4,23,7.0,4.633333333333333,19.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2011-07-11,41.868077,-87.666901,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,88,68,78.0,53,63.0,0.0,13.0,0.0,29.32,29.95,3.3,7,4.5,4.366666666666666,19.5,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,0.0
2013-06-07,41.682587,-87.707973,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78,65,71.5,64,67.0,0.0,7.0,0.23,29.13,29.79,12.4,19,12.7,4.333333333333333,19.316666666666663,0,1,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2007-09-12,41.923738,-87.785288,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,91,72,81.5,62,69.0,0.0,17.0,0.0,29.31,29.94,6.4,19,6.7,5.35,18.35,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2013-07-25,41.957799,-87.930995,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,95,77,86.0,72,76.0,0.0,21.0,0.005,29.31,30.05,7.2,24,8.1,4.533333333333333,19.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-08-24,41.704336,-87.703736,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,65,72.5,54,62.0,0.0,8.0,0.0,29.46,30.08,6.1,31,7.4,5.016666666666667,18.85,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-09-25,41.750498,-87.605294,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,79,52,65.5,55,59.0,0.0,1.0,0.0,29.52,30.17,5.3,3,6.7,5.583333333333333,17.933333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2013-08-01,41.723195,-87.64997,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81,58,69.5,52,60.0,0.0,5.0,0.0,29.39,30.05,2.7,23,3.9,4.633333333333333,19.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-08-21,41.759346,-87.745602,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,84,65,74.5,66,69.0,0.0,10.0,0.45,29.29,29.92,6.4,23,9.0,4.966666666666667,18.916666666666668,0,1,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2013-07-08,41.778297,-87.752411,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,61,68.0,50,58.0,0.0,3.0,0.0,29.37,30.01,13.8,3,13.6,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-08-25,41.903002,-87.688267,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,84,66,75.0,61,66.0,0.0,10.0,0.0,29.33,29.97,8.0,27,8.3,5.033333333333333,18.816666666666663,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-12,41.95469,-87.800991,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,66,78.0,63,69.0,0.0,13.0,0.005,29.24,29.96,6.4,19,6.5,5.35,18.35,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2007-08-01,41.836644,-87.677737,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,70,76.5,60,66.0,0.0,12.0,0.0,29.35,29.99,6.4,23,7.0,4.633333333333333,19.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-08-25,41.921965,-87.632085,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,84,66,75.0,61,66.0,0.0,10.0,0.0,29.33,29.97,8.0,27,8.3,5.033333333333333,18.816666666666663,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2013-06-21,41.944869,-87.832763,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78,56,67.0,51,57.0,0.0,2.0,0.0,29.34,30.05,6.6,6,7.9,4.266666666666667,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-12,41.82561,-87.726549,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,91,72,81.5,62,69.0,0.0,17.0,0.0,29.31,29.94,6.4,19,6.7,5.35,18.35,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-08-24,41.948167,-87.730698,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,65,72.5,54,62.0,0.0,8.0,0.0,29.46,30.08,6.1,31,7.4,5.016666666666667,18.85,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-08-24,41.82561,-87.726549,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,65,72.5,54,62.0,0.0,8.0,0.0,29.46,30.08,6.1,31,7.4,5.016666666666667,18.85,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2013-06-21,41.754676,-87.612922,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76,57,66.5,50,57.0,0.0,2.0,0.0,29.4,30.04,6.0,5,7.8,4.266666666666667,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-09-17,41.916265,-87.800515,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,65,72.5,62,66.0,0.0,8.0,0.0,29.54,30.17,6.6,7,7.3,5.433333333333334,18.2,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0.0
2011-06-24,41.82561,-87.726549,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,82,64,73.0,60,65.0,0.0,8.0,0.0,29.18,29.81,5.3,7,6.2,4.266666666666667,19.48333333333333,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2013-07-25,41.680946,-87.535198,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,96,79,87.5,71,76.0,0.0,23.0,0.0,29.38,30.04,8.8,23,9.4,4.533333333333333,19.4,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0.0
2009-07-31,41.750498,-87.605294,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,62,72.5,60,65.0,0.0,8.0,0.19,29.14,29.82,8.7,23,9.6,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2011-07-15,41.754292,-87.590773,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,86,65,75.5,52,63.0,0.0,11.0,0.0,29.22,29.86,5.2,4,6.5,4.4,19.48333333333333,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-09-14,41.673408,-87.599862,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,77,63,70.0,59,63.0,0.0,5.0,0.0,29.44,30.09,6.3,4,6.9,5.383333333333334,18.28333333333333,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0.0
2011-07-15,41.754676,-87.612922,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,86,65,75.5,52,63.0,0.0,11.0,0.0,29.22,29.86,5.2,4,6.5,4.4,19.48333333333333,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-08-17,41.737052,-87.543067,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,86,73,79.5,69,72.0,0.0,15.0,0.0,29.32,29.94,3.0,6,5.4,4.9,19.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2013-06-27,41.932094,-87.700117,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,86,62,74.0,57,64.0,0.0,9.0,0.0,29.45,30.1,6.0,11,7.2,4.266666666666667,19.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-31,41.750498,-87.605294,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,62,72.5,60,65.0,0.0,8.0,0.19,29.14,29.82,8.7,23,9.6,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
