date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvcount,wnvpresent,station,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,month,sunrise,sunset,bc,br,dz,fg,fg+,fu,hz,mi,ra,sn,sq,ts,vc,gr,sprayed
2013-09-06,"2100 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,21, N CANNON DR,T054C,"2100  N CANNON DR, Chicago, IL",41.925652,-87.63359,8,3.0,0.0,0.0,2,85,62,73.5,55,63.0,0.0,9.0, ,0.0,29.44,30.11,4.3,17,6.0,9,5.366666666666666,18.316666666666663,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-08-29,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,3.0,1.0,1.0,2,87,69,78.0,65,69.0,0.0,13.0,FG BR HZ,0.0,29.36,30.0,4.2,10,4.6,8,5.233333333333333,18.53333333333333,0,1,0,1,0,0,1,0.0,0,0,0,0,0,0.0,0
2007-06-05,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3.0,0.0,0.0,2,63,51,57.0,47,52.0,8.0,0.0,RA BR,0.27,29.16,29.78,6.2,3,8.1,6,4.283333333333333,19.383333333333333,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2013-06-27,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,3.0,0.0,0.0,2,91,66,78.5,65,69.0,0.0,14.0,BR HZ,0.59,29.08,29.71,6.1,29,6.8,6,4.3,19.516666666666666,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0
2009-10-01,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,3.0,0.0,0.0,2,59,44,51.5,46,49.0,13.0,0.0,TS RA RA BR,0.59,29.18,29.9,8.8,13,8.7,10,5.8,17.566666666666666,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2013-09-06,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,3.0,0.0,0.0,2,85,62,73.5,55,63.0,0.0,9.0, ,0.0,29.44,30.11,4.3,17,6.0,9,5.366666666666666,18.316666666666663,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2009-09-25,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,3.0,0.0,0.0,2,70,60,65.0,57,60.0,0.0,0.0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,9,5.7,17.733333333333334,0,1,1,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2007-09-12,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,93, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8,3.0,0.0,0.0,2,66,46,56.0,43,50.0,9.0,0.0, ,0.0,29.46,30.11,1.9,5,6.0,9,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2009-09-25,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,3.0,0.0,0.0,1,70,60,65.0,57,60.0,0.0,0.0,RA DZ BR,0.16,29.39,30.12,5.4,11,7.3,9,5.7,17.733333333333334,0,1,1,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2011-07-11,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,3.0,0.0,0.0,1,88,71,79.5,71,74.0,0.0,15.0,HZ,0.39,29.12,29.82,5.5,25,8.5,7,4.433333333333334,19.466666666666665,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0
2009-07-31,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,3.0,0.0,0.0,2,82,62,72.0,55,62.0,0.0,7.0, ,0.0,29.29,29.92,5.9,27,6.7,7,4.733333333333333,19.216666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2009-10-01,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,3.0,0.0,0.0,2,59,44,51.5,46,49.0,13.0,0.0,TS RA RA BR,0.59,29.18,29.9,8.8,13,8.7,10,5.8,17.566666666666666,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2009-08-13,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,3.0,0.0,0.0,2,86,63,74.5,55,63.0,0.0,10.0, ,0.0,29.44,30.09,2.0,16,4.0,8,4.95,18.933333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-01,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS,42, W 31ST ST,T036,"4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,9,3.0,0.0,0.0,2,91,69,80.0,63,70.0,0.0,15.0, ,0.0,29.34,29.98,2.1,13,3.7,8,4.75,19.183333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-09-06,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,3.0,0.0,0.0,2,85,62,73.5,55,63.0,0.0,9.0, ,0.0,29.44,30.11,4.3,17,6.0,9,5.366666666666666,18.316666666666663,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2011-07-15,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,3.0,0.0,0.0,2,86,71,78.5,60,67.0,0.0,14.0, ,0.0,29.33,29.96,6.2,10,6.8,7,4.483333333333333,19.433333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-09-05,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS,98, S AVENUE G,T100,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,3.0,0.0,0.0,2,91,72,81.5,62,69.0,0.0,17.0, ,0.0,29.31,29.94,6.4,19,6.7,9,5.35,18.35,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-06-05,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,3.0,0.0,0.0,2,63,51,57.0,47,52.0,8.0,0.0,RA BR,0.27,29.16,29.78,6.2,3,8.1,6,4.283333333333333,19.383333333333333,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2013-06-27,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,3.0,0.0,0.0,2,91,66,78.5,65,69.0,0.0,14.0,BR HZ,0.59,29.08,29.71,6.1,29,6.8,6,4.3,19.516666666666666,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0
2011-07-15,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,3.0,0.0,0.0,2,86,71,78.5,60,67.0,0.0,14.0, ,0.0,29.33,29.96,6.2,10,6.8,7,4.483333333333333,19.433333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-08-22,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,3.0,0.0,0.0,2,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2011-09-23,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,3.0,0.0,0.0,2,62,48,55.0,46,51.0,10.0,0.0,RA,0.02,29.38,30.05,4.1,36,6.4,9,5.666666666666667,17.8,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2013-06-27,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3.0,0.0,0.0,2,91,66,78.5,65,69.0,0.0,14.0,BR HZ,0.59,29.08,29.71,6.1,29,6.8,6,4.3,19.516666666666666,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0
2007-09-18,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,3.0,0.0,0.0,1,88,63,75.5,58,65.0,0.0,11.0, ,0.0,29.34,30.06,12.9,19,13.1,9,5.583333333333333,17.933333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-09-12,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,3.0,0.0,0.0,2,83,63,73.0,58,64.0,0.0,8.0, ,0.06,29.34,29.97,6.8,34,9.8,9,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-01,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX RESTUANS,96, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,3.0,0.0,0.0,2,91,69,80.0,63,70.0,0.0,15.0, ,0.0,29.34,29.98,2.1,13,3.7,8,4.75,19.183333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-02,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,3.0,0.0,0.0,2,91,73,82.0,66,72.0,0.0,17.0, ,0.0,29.31,29.95,6.5,23,7.2,8,4.766666666666667,19.166666666666668,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-08-22,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3.0,0.0,0.0,2,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2009-08-13,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,3.0,0.0,0.0,1,86,60,73.0,55,63.0,0.0,8.0, ,0.0,29.38,30.1,1.5,14,3.8,8,4.95,18.933333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-08-22,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,3.0,0.0,0.0,2,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2011-07-15,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,3.0,0.0,0.0,2,86,71,78.5,60,67.0,0.0,14.0, ,0.0,29.33,29.96,6.2,10,6.8,7,4.483333333333333,19.433333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2011-07-15,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,3.0,0.0,0.0,2,86,71,78.5,60,67.0,0.0,14.0, ,0.0,29.33,29.96,6.2,10,6.8,7,4.483333333333333,19.433333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-09-24,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,49, W BALMORAL AVE,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,3.0,0.0,0.0,1,90,68,79.0,63,68.0,0.0,14.0, ,0.0,29.27,29.99,11.4,19,11.9,9,5.683333333333334,17.766666666666666,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2011-06-24,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,3.0,0.0,0.0,2,68,60,64.0,55,59.0,1.0,0.0, ,0.0,29.13,29.76,8.5,29,8.7,6,4.283333333333333,19.516666666666666,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2009-08-13,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,3.0,0.0,0.0,2,86,63,74.5,55,63.0,0.0,10.0, ,0.0,29.44,30.09,2.0,16,4.0,8,4.95,18.933333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-06-05,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,3.0,0.0,0.0,2,63,51,57.0,47,52.0,8.0,0.0,RA BR,0.27,29.16,29.78,6.2,3,8.1,6,4.283333333333333,19.383333333333333,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2007-08-02,"East 91st Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,81, E 91ST ST,T107,"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,5,3.0,0.0,0.0,2,91,73,82.0,66,72.0,0.0,17.0, ,0.0,29.31,29.95,6.5,23,7.2,8,4.766666666666667,19.166666666666668,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-09-18,"6400 West Strong Street, Chicago, IL, USA",CULEX TERRITANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,3.0,0.0,0.0,1,88,63,75.5,58,65.0,0.0,11.0, ,0.0,29.34,30.06,12.9,19,13.1,9,5.583333333333333,17.933333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-06-14,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,3.0,0.0,0.0,2,76,57,66.5,50,57.0,0.0,2.0, ,0.0,29.4,30.04,6.0,5,7.8,6,4.266666666666667,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-09-18,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,3.0,0.0,0.0,1,88,63,75.5,58,65.0,0.0,11.0, ,0.0,29.34,30.06,12.9,19,13.1,9,5.583333333333333,17.933333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-06-14,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,3.0,0.0,0.0,2,76,57,66.5,50,57.0,0.0,2.0, ,0.0,29.4,30.04,6.0,5,7.8,6,4.266666666666667,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-07-02,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,3.0,0.0,0.0,2,77,58,67.5,50,59.0,0.0,3.0, ,0.0,29.55,30.21,7.4,12,8.5,7,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-09-12,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,3.0,0.0,0.0,2,83,63,73.0,58,64.0,0.0,8.0, ,0.06,29.34,29.97,6.8,34,9.8,9,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2009-09-14,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,3.0,0.0,0.0,1,84,58,71.0,55,61.0,0.0,6.0, ,0.0,29.34,30.07,0.1,33,2.1,9,5.5,18.08333333333333,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-09-12,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,3.0,0.0,0.0,2,83,63,73.0,58,64.0,0.0,8.0, ,0.06,29.34,29.97,6.8,34,9.8,9,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-09-19,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3.0,0.0,0.0,2,84,68,76.0,59,65.0,0.0,11.0, ,0.0,29.47,30.09,3.5,25,9.0,9,5.6,17.916666666666668,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-09-19,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3.0,0.0,0.0,2,84,68,76.0,59,65.0,0.0,11.0, ,0.0,29.47,30.09,3.5,25,9.0,9,5.6,17.916666666666668,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2009-09-14,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,3.0,0.0,0.0,1,84,58,71.0,55,61.0,0.0,6.0, ,0.0,29.34,30.07,0.1,33,2.1,9,5.5,18.08333333333333,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-01,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,9,3.0,0.0,0.0,2,91,69,80.0,63,70.0,0.0,15.0, ,0.0,29.34,29.98,2.1,13,3.7,8,4.75,19.183333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2011-09-23,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,3.0,0.0,0.0,2,62,48,55.0,46,51.0,10.0,0.0,RA,0.02,29.38,30.05,4.1,36,6.4,9,5.666666666666667,17.8,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2009-09-17,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,3.0,0.0,0.0,2,71,54,62.5,51,57.0,2.0,0.0, ,0.0,29.51,30.17,4.5,8,5.4,9,5.55,17.966666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-01,"North Streeter Drive, Chicago, IL 60611, USA",CULEX PIPIENS/RESTUANS,53, N STREETER DR,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,3.0,0.0,0.0,2,91,69,80.0,63,70.0,0.0,15.0, ,0.0,29.34,29.98,2.1,13,3.7,8,4.75,19.183333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2009-09-25,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,3.0,0.0,0.0,2,70,60,65.0,57,60.0,0.0,0.0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,9,5.7,17.733333333333334,0,1,1,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2011-09-30,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,3.0,0.0,0.0,2,58,47,52.5,42,47.0,12.0,0.0,RA,0.17,29.37,30.0,15.4,34,16.3,9,5.783333333333333,17.583333333333332,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2009-09-14,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,3.0,0.0,0.0,2,84,59,71.5,56,62.0,0.0,7.0, ,0.0,29.4,30.05,1.1,13,2.7,9,5.5,18.08333333333333,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2009-09-14,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,3.0,0.0,0.0,2,84,59,71.5,56,62.0,0.0,7.0, ,0.0,29.4,30.05,1.1,13,2.7,9,5.5,18.08333333333333,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2011-07-11,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,3.0,0.0,0.0,2,90,70,80.0,70,74.0,0.0,15.0,TS RA BR,0.13,29.18,29.81,5.3,24,8.0,7,4.433333333333334,19.466666666666665,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2011-07-11,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,3.0,0.0,0.0,2,90,70,80.0,70,74.0,0.0,15.0,TS RA BR,0.13,29.18,29.81,5.3,24,8.0,7,4.433333333333334,19.466666666666665,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2007-08-01,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,3.0,0.0,0.0,1,92,69,80.5,62,69.0,0.0,16.0,HZ,0.0,29.29,30.0,3.5,9,4.1,8,4.75,19.183333333333334,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0
2007-07-27,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,3.0,0.0,0.0,1,83,70,76.5,68,70.0,0.0,12.0,RA BR HZ,0.17,29.11,29.82,3.0,3,7.9,7,4.666666666666667,19.28333333333333,0,1,0,0,0,0,1,0.0,1,0,0,0,0,0.0,0
2011-07-11,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,3.0,0.0,0.0,2,90,70,80.0,70,74.0,0.0,15.0,TS RA BR,0.13,29.18,29.81,5.3,24,8.0,7,4.433333333333334,19.466666666666665,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2011-09-23,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3.0,0.0,0.0,2,62,48,55.0,46,51.0,10.0,0.0,RA,0.02,29.38,30.05,4.1,36,6.4,9,5.666666666666667,17.8,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2009-09-25,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,3.0,0.0,0.0,2,70,60,65.0,57,60.0,0.0,0.0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,9,5.7,17.733333333333334,0,1,1,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2011-07-11,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX SALINARIUS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3.0,0.0,0.0,2,90,70,80.0,70,74.0,0.0,15.0,TS RA BR,0.13,29.18,29.81,5.3,24,8.0,7,4.433333333333334,19.466666666666665,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2011-09-30,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,3.0,0.0,0.0,2,58,47,52.5,42,47.0,12.0,0.0,RA,0.17,29.37,30.0,15.4,34,16.3,9,5.783333333333333,17.583333333333332,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2011-09-23,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,3.0,0.0,0.0,2,62,48,55.0,46,51.0,10.0,0.0,RA,0.02,29.38,30.05,4.1,36,6.4,9,5.666666666666667,17.8,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
