date,species,latitude,longitude,nummosquitos,wnvpresent,wnvcount,station,sprayed,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,month,sunrise,sunset,bc,br,dz,fg,fg+,fu,hz,mi,ra,sn,sq,ts,vc,gr,year
2009-07-24,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,6.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,41.916265,-87.800515,3.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS,42.01743,-87.687769,1.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,42.01743,-87.687769,22.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,42.01743,-87.687769,2.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,1.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,41.754676,-87.612922,6.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,1.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS,41.743402,-87.731435,9.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,41.743402,-87.731435,230.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,41.743402,-87.731435,7.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,41.878114,-87.629798,1.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,41.793818,-87.654234,7.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,41.793818,-87.654234,10.0,0.0,0.0,2,0.0,83,62,72.5,60,65.0,0.0,8.0,TS RA RA,0.19,29.14,29.82,8.7,23,9.6,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS,41.94016,-87.794896,2.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,41.94016,-87.794896,10.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS,41.944869,-87.832763,1.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,31.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,41.944869,-87.832763,7.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS,41.95469,-87.800991,4.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,215.0,1.0,1.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,41.95469,-87.800991,18.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,8.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,41.964242,-87.757639,3.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS,41.973845,-87.805059,1.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,41.973845,-87.805059,53.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,41.973845,-87.805059,10.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX TERRITANS,41.973845,-87.805059,1.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,41.960616,-87.777189,7.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,41.960616,-87.777189,1.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,11.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,42.008314,-87.777921,7.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS,42.011601,-87.811506,1.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,42.011601,-87.811506,5.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,42.011601,-87.811506,1.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX PIPIENS/RESTUANS,41.992478,-87.862995,47.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-24,CULEX RESTUANS,41.992478,-87.862995,15.0,0.0,0.0,1,0.0,83,61,72.0,59,64.0,0.0,7.0,TS RA RA,0.14,29.08,29.83,8.9,23,9.8,7,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.903002,-87.688267,3.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,12.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.903002,-87.688267,4.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.720848,-87.666014,2.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.720848,-87.666014,12.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.720848,-87.666014,3.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,3.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.704336,-87.703736,11.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,12.0,1.0,1.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.704336,-87.703736,8.0,1.0,1.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.682587,-87.707973,5.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,223.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.682587,-87.707973,6.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.680946,-87.535198,2.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,9.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.680946,-87.535198,2.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.659112,-87.538693,3.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,32.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.659112,-87.538693,13.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.662014,-87.724608,6.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,149.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.662014,-87.724608,11.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.732984,-87.649642,1.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,5.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.732984,-87.649642,4.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.728495,-87.600963,1.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.728495,-87.600963,15.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.728495,-87.600963,8.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.740641,-87.546587,4.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,14.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.740641,-87.546587,5.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.750498,-87.605294,4.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,25.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.750498,-87.605294,2.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.673408,-87.599862,4.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,93.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.673408,-87.599862,19.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,20.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.678618,-87.559308,3.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX TERRITANS,41.678618,-87.559308,1.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,1.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.723195,-87.64997,5.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.868077,-87.666901,6.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,51.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.868077,-87.666901,6.0,0.0,0.0,2,0.0,84,66,75.0,61,67.0,0.0,10.0,RA,0.03,29.21,29.85,9.2,23,9.6,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.974689,-87.890615,13.0,0.0,0.0,1,0.0,84,64,74.0,61,66.0,0.0,9.0,RA,0.02,29.13,29.86,9.3,23,10.1,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,300.0,0.0,0.0,1,0.0,84,64,74.0,61,66.0,0.0,9.0,RA,0.02,29.13,29.86,9.3,23,10.1,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.974689,-87.890615,212.0,0.0,0.0,1,0.0,84,64,74.0,61,66.0,0.0,9.0,RA,0.02,29.13,29.86,9.3,23,10.1,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX SALINARIUS,41.974689,-87.890615,1.0,0.0,0.0,1,0.0,84,64,74.0,61,66.0,0.0,9.0,RA,0.02,29.13,29.86,9.3,23,10.1,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS,41.957799,-87.930995,7.0,0.0,0.0,1,0.0,84,64,74.0,61,66.0,0.0,9.0,RA,0.02,29.13,29.86,9.3,23,10.1,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,105.0,0.0,0.0,1,0.0,84,64,74.0,61,66.0,0.0,9.0,RA,0.02,29.13,29.86,9.3,23,10.1,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-27,CULEX RESTUANS,41.957799,-87.930995,16.0,0.0,0.0,1,0.0,84,64,74.0,61,66.0,0.0,9.0,RA,0.02,29.13,29.86,9.3,23,10.1,7,4.666666666666667,19.28333333333333,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2009
2009-07-31,CULEX PIPIENS,41.773215,-87.60088,3.0,0.0,0.0,2,0.0,82,62,72.0,55,62.0,0.0,7.0, ,0.0,29.29,29.92,5.9,27,6.7,7,4.733333333333333,19.216666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2009
2009-07-31,CULEX PIPIENS/RESTUANS,41.773215,-87.60088,22.0,0.0,0.0,2,0.0,82,62,72.0,55,62.0,0.0,7.0, ,0.0,29.29,29.92,5.9,27,6.7,7,4.733333333333333,19.216666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2009
